NR	SENDER	ADDRESSEE	SENDER-ADDRESSEE_PAIRS	DATE	YEAR	LANGUAGE	GENDER_SENDER	GENDER_ADDRESSEE	GENDER_PAIR	CONNECTION_TYPE	GENERATION_SENDER	GENERATION_ADDRESSEE	SENDER_IS_OLDER	SENDER_OVER_40	ADDRESSEE_OVER_40	AGE_GAP_OVER_20	AGE_GAP	PAGE	LENGTH	TOKEN_ID	REL_TOKEN_POS	QUERY	LEFT	HIT	RIGHT
m-d_443	ANDRÉ AMSINCQ	JACOB DAVID	"ANDRÉ AMSINCQ", "JACOB DAVID"	9 MAY 1679		FRENCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	1632	1640	TRUE	UNK	UNK	FALSE	8	535	681	m-d_443.66_66	9.69	god	4 demy-pieces de bonnes et fortes frizes a la godde blanches frizees, une verge de large; un demy piece est de 44 @ a 54 @ oude 34 a 44	godde,	quy se vandent les bonnes, tous frais abord comprises, de 27d a 30d la godde.(2) demy-pieces ditto, moyennes de 23 a 26d la godde. 2 ditto vertes mais qu’elles soyent
m-d_443	ANDRÉ AMSINCQ	JACOB DAVID	"ANDRÉ AMSINCQ", "JACOB DAVID"	9 MAY 1679		FRENCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	1632	1640	TRUE	UNK	UNK	FALSE	8	535	681	m-d_443.81_81	11.89	god	large; un demy piece est de 44 @ a 54 @ oude 34 a 44 godde, quy se vandent les bonnes, tous frais abord comprises, de 27d a 30d la	godde.(2)	demy-pieces ditto, moyennes de 23 a 26d la godde. 2 ditto vertes mais qu’elles soyent fortes bien frizees et d’un vert gay, c'est a dire d’un vert qui soit un
m-d_443	ANDRÉ AMSINCQ	JACOB DAVID	"ANDRÉ AMSINCQ", "JACOB DAVID"	9 MAY 1679		FRENCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	1632	1640	TRUE	UNK	UNK	FALSE	8	535	681	m-d_443.90_90	13.22	god	54 @ oude 34 a 44 godde, quy se vandent les bonnes, tous frais abord comprises, de 27d a 30d la godde.(2) demy-pieces ditto, moyennes de 23 a 26d la	godde.	2 ditto vertes mais qu’elles soyent fortes bien frizees et d’un vert gay, c'est a dire d’un vert qui soit un peu tirant sur le vert jaune. Je veux dire
m-d_443	ANDRÉ AMSINCQ	JACOB DAVID	"ANDRÉ AMSINCQ", "JACOB DAVID"	9 MAY 1679		FRENCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	1632	1640	TRUE	UNK	UNK	FALSE	8	535	681	m-d_443.262_262	38.47	god	connoissance desdites marchandises de faire employer quelqu’un quy s'y connoisse bien. Ledit achapt doibt estre faict pour les frizes de couleurs suivant la bonte depuis 32 jusques a 35d la	godde	rendus a bordt, c’est a dire tous les frais, provision jusques au bordt du navire comprises, mais audit prix il faut qu’elles soyent tres tres bonnes, bien fortes et bien
m-d_443	ANDRÉ AMSINCQ	JACOB DAVID	"ANDRÉ AMSINCQ", "JACOB DAVID"	9 MAY 1679		FRENCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	1632	1640	TRUE	UNK	UNK	FALSE	8	535	681	m-d_443.374_374	54.92	dieu	a que ces 2 nations quand a present quy ont ladvantage de payer les droits sur le tarif de 1664, les Anglois et autres nation payent encore augmentation de 1667.	Dieu	veille quy le parlement revocque la deffanse des manufactures et crus de Franse affin que le negose puisse reprendre son premier cours et que les Anglois puissent jouir des mesmes
m-d_444	WILHELM DE HERTOGH	JACOB DAVID	"WILHELM DE HERTOGH", "JACOB DAVID"	29 APRIL 1679		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		536	371	m-d_444.103_103	27.76	god	have been because of all the miserable unrest in Germany. To all appearances things may soon improve because the peace has been largely settled and there is good hope that	God	will grant the remainder. We may then look about for something profitable to invest in. Ardasse, if it is choice quality, can fetch 14 to 14 1/2s; poor quality can
m-d_445	THOMAS PERMAN	JACOB DAVID	"THOMAS PERMAN", "JACOB DAVID"	2 APRIL 1679		GERMAN	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	UNK	1640	UNK	UNK	UNK	UNK		537	353	m-d_445.350_350	99.15	god	your account of the 844 coils of wire at the earliest opportunity, and thank you for crediting me with the Slb. 26.8.10 lb. In cordial reply, I commend you to	God’s	protection,
m-d_446	BENJAMIN BEUZELIN & SON	JACOB DAVID	"BENJAMIN BEUZELIN & SON", "JACOB DAVID"	2 JUNE 1679		FRENCH	MALE	MALE	"MALE", "MALE"	FRIEND	MULT	1640	MULT	MULT	UNK	UNK		538	641	m-d_446.370_370	57.72	dieu	dite lettre de 17.800 sans notre prejudice. L’on ne nous a point encore renvoyee de Paris la lettre de W.770 que vous nous avez envoyee pour faire accepter; vous l’aurez	Dieu	aydant par nos premieres. Nous coullons tousjours la vanthe de vostre fil de latton a £78t, cella va fort doucement. Nous ne perdrons aucune occasion, car nous souhaittons pasionnement que
m-d_447	ANDRÉ AMSINCQ	JACOB DAVID	"ANDRÉ AMSINCQ", "JACOB DAVID"	13 JUNE 1679		FRENCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	1632	1640	TRUE	UNK	UNK	FALSE	8	539	628	m-d_447.28_28	4.46	dieu	‘En responce de la vostre du 26 de May j’ay receu la facture des marchandises que vous avez cherge dans le bord de Rene le Duc pour Diepe.	Dieu	le veille ammener a bon port, quy soit loué de I’arrivement de Thomas Quarante devant ceste ville. Je retireray les 2 balles de Kiersey que vous y avez cherge pour
m-d_448	THOMAS PERMAN	JACOB DAVID	"THOMAS PERMAN", "JACOB DAVID"	13 MAY 1679		GERMAN	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	UNK	1640	UNK	UNK	UNK	UNK		540	404	m-d_448.57_57	14.11	god	November, 13th of December, 28th of February and 15th of March, from which I have seen what is happening in trade. I see that copper-wire prices are very bad. May	God	forgive Urban Hall ifhe is the cause of it. I hope that before long he will at last pay me what he owes. I see also that you have sold
m-d_448	THOMAS PERMAN	JACOB DAVID	"THOMAS PERMAN", "JACOB DAVID"	13 MAY 1679		GERMAN	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	UNK	1640	UNK	UNK	UNK	UNK		540	404	m-d_448.326_326	80.69	god	load on it, consigned to you, as much as is now ready. Otherwise there is nothing special to report and I refer you to my previous letters, commending you to	God’s	protection, &c. [P.S.] My dear Mr David, I hope that your servant, Jacob Fahlgren, will soon be back with you, and that he has done you true and honourable service.
m-d_448	THOMAS PERMAN	JACOB DAVID	"THOMAS PERMAN", "JACOB DAVID"	13 MAY 1679		GERMAN	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	UNK	1640	UNK	UNK	UNK	UNK		540	404	m-d_448.399_399	98.76	god	me my obligation or surety, as a matter of life or death. Here inclosed follows the bill of lading for 393 coils of copper-wire sent with Captain Leonard Bushell. May	God	bring him in
m-d_451	DAVID GEYSMER	JACOB DAVID	"DAVID GEYSMER", "JACOB DAVID"	8 JULY 1679		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		542	494	m-d_451.56_56	11.34	lord	sent me the invoice and bill of lading for 25 sacks of Aleppo galls which you have consigned to me in the ship De Perle, Captain Charles Seyers. If the	Lord	brings him in safety I shall take possession of the same and put them in a good place in the warehouse and meanwhile await your orders, for you will have
m-d_451	DAVID GEYSMER	JACOB DAVID	"DAVID GEYSMER", "JACOB DAVID"	8 JULY 1679		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		542	494	m-d_451.490_490	99.19	lord	falling; only capers have newly arrived and are selling in handfuls at 52 ML per 100 lb., with 13 months rebate and a 30 per cent tare. Friendly regards, the	Lord	protect you,
m-d_451	DAVID GEYSMER	JACOB DAVID	"DAVID GEYSMER", "JACOB DAVID"	8 JULY 1679		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		542	494	m-d_451.218_218	44.13	god	in order to encourage you to entrust me with further commands, I trust that the opportunity will present itself so that we can have more dealings with one another. May	God	only grant that business will improve! At present there is little demand for galls and things are rather quiet, but I hope that before long things will go better. Meanwhile,
m-d_452	WELCH & STYLES	JACOB DAVID	"WELCH & STYLES", "JACOB DAVID"	12 JULY 1679		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	MULT	1640	MULT	MULT	UNK	UNK		542	155	m-d_452.23_23	14.84	god	‘Sir, Confirming what above have since your courtious lynes the 26 May, gladly observeing thereby the safe arriveall of the Providence, for which	God	bee praysed, hopeing the oyle consigned you by her arrived to noe unpleaseing markett, as shall in due tyme attend you oblidge us with notice of. Wee should be glad
m-d_453	CLAUS BENE	JACOB DAVID	"CLAUS BENE", "JACOB DAVID"	8 AUGUST 1679		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		543	518	m-d_453.40_40	7.72	god	July. Since then I have received yours of the 29th of July, and by way of answer I can tell you that Captain John Johnson has not yet arrived. May	God	bring him and also Thomas Master in safety as he has with Charles Siers. I have received the ginger which he brought and found the quality reasonably good, so there
m-d_455	DAVID GEYSMER	JACOB DAVID	"DAVID GEYSMER", "JACOB DAVID"	5 SEPTEMBER 1679		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		544	570	m-d_455.566_566	99.3	god	one cannot always sell as one wants to here, and I notice that others are unable to sell anything, or have sold anything since the Leipzigers went away. Friendly regards,	God	protect you,
m-d_457	GEORGE RICHARDS	JACOB DAVID	"GEORGE RICHARDS", "JACOB DAVID"	15 SEPTEMBER 1679		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1640	UNK	UNK	UNK	UNK		546	293	m-d_457.59_59	20.14	god	credit for the iron by Steele.(1) By the next conveyance I shall remitt you farther returnes. Of the arryval of the vessel from Dunkerk I have acquainted you, and pray	God	send those safe from Holland. Your goods by them I shal dispose of by all good oppertunityes and take the best care I can possible to prevent bad debts. The
m-d_458	DAVID GEYSMER	JACOB DAVID	"DAVID GEYSMER", "JACOB DAVID"	19 SEPTEMBER 1679		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		546	488	m-d_458.359_359	73.57	god	of Mr Adrian Ruland of Amsterdam, so that they can go in peace. However, I do not believe that they will dare to inspect English ships in any event. May	God	grant us peace, in whose holy protection I commend you, with friendly regards. [P.S.] If, on receipt of this the white, and also the preserved, ginger are not yet bought,
m-d_458	DAVID GEYSMER	JACOB DAVID	"DAVID GEYSMER", "JACOB DAVID"	19 SEPTEMBER 1679		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		546	488	m-d_458.459_459	94.06	dieu	here in reliable bills as advantageously as possible at double usance. Here enclosed is the second copy of the £150 bill of exchange, recently endorsed. Please make use of it.	Adieu.	Thank you for the enclosed price-current, but it is not necessary to send it to me. Mr Ruland obtains plenty of them and he can supply me
m-d_461	ABRAHAM WOLTERS	JACOB DAVID	"ABRAHAM WOLTERS", "JACOB DAVID"	(ii) 30 AUGUST 1679		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	1649	1640	FALSE	UNK	UNK	FALSE	9	548	157	m-d_461.62_62	39.49	god	you this will be all the shorter and serve only to accompany the bill of lading for Slb. 235.0.13 of three varieties [of iron]. The captain left the city this	morning—God	grant him a safe journey. As soon as the rest of the iron arrives it also will be quickly shipped and advice of it given to you, together with an
m-d_463	CLAES WILKENS	JACOB DAVID	"CLAES WILKENS", "JACOB DAVID"	9 SEPTEMBER 1679		GERMAN	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	1630	1640	TRUE	UNK	UNK	FALSE	10	550	730	m-d_463.186_186	25.48	god	by good and reliable insurers, each of them for RD 2.200, which for all three ships amounts to RD 6.600. You need have no doubts about the shipment being made,	God	willing, and you have only to ask Mr Urban Hall and other friends who used to live here about me to be satisfactorily informed. The freight rate has been agreed
m-d_463	CLAES WILKENS	JACOB DAVID	"CLAES WILKENS", "JACOB DAVID"	9 SEPTEMBER 1679		GERMAN	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	1630	1640	TRUE	UNK	UNK	FALSE	10	550	730	m-d_463.278_278	38.08	lord	will you please write accordingly to Jean van Deurs at Elsinore in order that he can lay out the toll-money for you and draw it on you. If the dear	Lord	will give us a secure peace I will send you a good quantity each year, provided that I find it worth my while. For I must be served by you
m-d_463	CLAES WILKENS	JACOB DAVID	"CLAES WILKENS", "JACOB DAVID"	9 SEPTEMBER 1679		GERMAN	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	1630	1640	TRUE	UNK	UNK	FALSE	10	550	730	m-d_463.729_729	99.86	dieu	of pitch, of 12 barrels per last, can be had for 212 dollars, or 33 to 34 rixdollars, according to the rate of exchange, which may serve to inform you.	Adieu.	
m-d_464	CLAUS BENE	JACOB DAVID	"CLAUS BENE", "JACOB DAVID"	26 SEPTEMBER 1679		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		551	428	m-d_464.295_295	68.93	god	will not oppose. I shall inform you if I have any success. I await news of Hill’s departure. John Bates arrived here in a very few days from England. May	God	also guide him in safety. Concerning the present troubles, I have written to your servant at greater length in High German to give him some practice. Apart from that, the
m-d_464	CLAUS BENE	JACOB DAVID	"CLAUS BENE", "JACOB DAVID"	26 SEPTEMBER 1679		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		551	428	m-d_464.401_401	93.69	god	will outline his demands. Meanwhile, the city is provided with soldiers and troopers and is in a state of defence, but I hope it will soon all blow over— which	God	grant! If you have already bought some of the sun-dried sugar please ship it over here, but if not, let it rest. With cordial regards,
m-d_466	GEORGE RICHARDS	JACOB DAVID	"GEORGE RICHARDS", "JACOB DAVID"	13 OCTOBER 1679		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1640	UNK	UNK	UNK	UNK		552	355	m-d_466.39_39	10.99	god	advysing of the receept of the account of the bays and peper, and that you had past them accordingly, which is well. Your tarre and peper you intended by Hunter,	God	sending it safe, shall be disposed of for the most, as also cloves and cinament, if you order any from Holland. I have sould 2 parcells of cinamon which have
m-d_467	STEVEN DE GEER	JACOB DAVID	"STEVEN DE GEER", "JACOB DAVID"	31 OCTOBER 1679		DUTCH & FRENCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	1629	1640	TRUE	UNK	UNK	FALSE	11	552	855	m-d_467.807_807	94.39	father	et qu'il pren bien garde a ces affaires. Je souhaite toute sorte de prosperite aux nouveaux maries? comme aussi a Madame leur mere, et vous aussi Monsieur son pere (alias	step-father).	Quand vos vesseau sera venu, qui sans doute sera bien tost, nous aurons soin de nous resouvenir de leur sante, le saison en estant fort propre, car on se pourmene
m-d_468	ABRAHAM WOLTERS	JACOB DAVID	"ABRAHAM WOLTERS", "JACOB DAVID"	1 NOVEMBER 1679		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	1649	1640	FALSE	UNK	UNK	FALSE	9	554	1300	m-d_468.116_116	8.92	lord	that the iron would arrive and that I would be able to send you the bill of lading. I am extremely annoyed that it is taking so long and my	Lord	De Geer can be my witness that it is no fault of mine, as the wind has always been so contrary that nothing has been able to come from the
m-d_468	ABRAHAM WOLTERS	JACOB DAVID	"ABRAHAM WOLTERS", "JACOB DAVID"	1 NOVEMBER 1679		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	1649	1640	FALSE	UNK	UNK	FALSE	9	554	1300	m-d_468.618_618	47.54	father	German and have served it on him, requiring him to answer to me about the account. The son, Isaac Momma, who is here, has answered me in place of his	father,	who is in Nyköping. He says he will send the copy of the power of attorney to his father and let me know the answer. He was sure that his
m-d_468	ABRAHAM WOLTERS	JACOB DAVID	"ABRAHAM WOLTERS", "JACOB DAVID"	1 NOVEMBER 1679		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	1649	1640	FALSE	UNK	UNK	FALSE	9	554	1300	m-d_468.637_637	49.0	father	Momma, who is here, has answered me in place of his father, who is in Nyköping. He says he will send the copy of the power of attorney to his	father	and let me know the answer. He was sure that his father would not allow him to come to any agreement or compromise until, or before, you debited him in
m-d_468	ABRAHAM WOLTERS	JACOB DAVID	"ABRAHAM WOLTERS", "JACOB DAVID"	1 NOVEMBER 1679		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	1649	1640	FALSE	UNK	UNK	FALSE	9	554	1300	m-d_468.649_649	49.92	father	who is in Nyköping. He says he will send the copy of the power of attorney to his father and let me know the answer. He was sure that his	father	would not allow him to come to any agreement or compromise until, or before, you debited him in his father’s account with the RD 2.000 which you once wrote (to
m-d_468	ABRAHAM WOLTERS	JACOB DAVID	"ABRAHAM WOLTERS", "JACOB DAVID"	1 NOVEMBER 1679		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	1649	1640	FALSE	UNK	UNK	FALSE	9	554	1300	m-d_468.669_669	51.46	father	let me know the answer. He was sure that his father would not allow him to come to any agreement or compromise until, or before, you debited him in his	father’s	account with the RD 2.000 which you once wrote (to the said Momma) that you had paid to De Geer, but he would let me know his father’s answer. Steven
m-d_468	ABRAHAM WOLTERS	JACOB DAVID	"ABRAHAM WOLTERS", "JACOB DAVID"	1 NOVEMBER 1679		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	1649	1640	FALSE	UNK	UNK	FALSE	9	554	1300	m-d_468.697_697	53.62	father	in his father’s account with the RD 2.000 which you once wrote (to the said Momma) that you had paid to De Geer, but he would let me know his	father’s	answer. Steven de Geer has refuted all this to him, but it seems that there is little happening, so it is now necessary to learn from you what you want
m-d_468	ABRAHAM WOLTERS	JACOB DAVID	"ABRAHAM WOLTERS", "JACOB DAVID"	1 NOVEMBER 1679		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	1649	1640	FALSE	UNK	UNK	FALSE	9	554	1300	m-d_468.954_954	73.38	god	is very dear and selling at £64 [flem.]. Malt, if it is good, will also fetch a lot of money since there is little English malt in stock here. If	God	grants its arrival I shall take care of your interests as if they were my own, on that you can rely. I see that in [England] our Swedish wares are
m-d_471	GEORGE RICHARDS	JACOB DAVID	"GEORGE RICHARDS", "JACOB DAVID"	22 DECEMBER 1679		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1640	UNK	UNK	UNK	UNK		557	690	m-d_471.32_32	4.64	god	have this post yours of the 24 past, with bill of loading and contents of 2 balles of prissilla linings for your account by the St Henry, which I pray	God	send safe with what was more loadinge when I shall dispose thereof for your most advantage. Cinnamon, as you say, sould to deare in Holland to turne to account here,
